ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Cluster,PCA1,PCA2
1295,1963,Graduation,Married,51381.5,0,1,11-08-2013,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,63,725,18,1,3,0.7135373349522914,0.9037684586915463
5290,1964,PhD,Married,41551.0,1,1,14-08-2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,62,279,11,2,0,-1.4637348848074514,0.9688127330505475
1685,1967,PhD,Together,62981.0,0,0,17-03-2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,59,1482,22,0,1,2.405466629894478,-0.6384410115340973
5342,1976,Basic,Divorced,9548.0,1,0,08-08-2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,29,4,1,2,-2.386987941351881,-0.8826504641467352
9579,1959,PhD,Married,33762.0,2,1,07-07-2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,67,106,6,3,0,-2.497437974590092,1.9438165005831374
7660,1973,PhD,Alone,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,53,49,4,2,0,-1.810619132524253,0.09787340238940176
1461,1965,PhD,Divorced,36921.0,1,1,28-07-2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,38,5,2,0,-1.9888602058849498,1.0341487620119796
821,1992,Master,Single,92859.0,0,0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,34,2077,21,0,1,3.343732073657052,-2.0376459619666303
11084,1976,Master,Together,65104.0,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,50,1053,15,1,3,0.3982325076722415,-0.8075430015122108
8690,1962,Graduation,Married,86111.0,0,0,19-04-2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,64,1385,22,0,1,2.974708834935778,0.30568373755390355
2937,1974,PhD,Single,68352.0,0,1,28-08-2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,52,871,22,1,3,0.9689767211476834,-0.18174131706491958
9701,1988,Graduation,Together,41883.0,1,0,19-03-2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,38,312,9,1,2,-1.1623882885510595,-1.6959904822829885
9949,1976,Graduation,Married,59809.0,0,2,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,50,877,12,2,0,-0.665493402119921,0.06840689530946373
10837,1975,Graduation,Married,23957.0,1,0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,51,68,5,1,2,-1.672799019883601,-0.6026886146436553
3120,1981,Graduation,Together,38547.0,1,0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,45,22,3,1,2,-1.9668895478568724,-0.9259753734901266
5885,1973,2n Cycle,Married,35688.0,2,1,22-08-2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,53,211,9,3,0,-2.288657287559202,1.3156453918040152
4050,1966,Master,Married,49605.0,0,0,21-06-2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,60,127,7,0,2,0.02871105076880041,-0.30805286446209423
3830,1953,Master,Married,59354.0,0,2,24-04-2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,73,459,15,2,3,0.22462780771621252,1.8789759982275083
7987,1969,Graduation,Married,65747.0,0,1,07-03-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,57,460,15,1,3,0.16226698704170653,0.5611249246937015
7798,1972,2n Cycle,Together,46344.0,0,1,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,54,429,13,1,2,-0.5671201756351847,-0.38913297099807426
92,1988,Graduation,Alone,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,38,89,7,1,2,-1.4587980735338077,-1.7625756648680282
7055,1952,PhD,Together,61010.0,0,1,09-10-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,74,1021,24,1,3,1.4621061440160947,1.4048363930393926
10240,1949,Graduation,Together,69372.0,0,0,19-02-2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,77,1381,20,0,1,2.2930149478744175,0.5339698495603328
3025,1958,Graduation,Single,49967.0,0,1,08-07-2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,68,306,12,1,0,-0.5531397713142951,0.37160440043707926
9283,1978,Graduation,Single,60199.0,1,2,12-09-2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,48,18,3,3,0,-1.7867892109021462,0.5812884930536785
9970,1977,Graduation,Together,55375.0,0,1,17-10-2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,49,162,8,1,2,-0.1720235196133401,-1.009652610845677
2730,1955,Graduation,Single,80317.0,0,0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,71,1231,17,0,1,2.631725057015842,0.6265076305747891
2795,1958,Master,Single,30523.0,2,1,01-07-2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,13,3,3,0,-2.6753441497396087,1.3911843693566515
9260,1945,PhD,Married,70356.0,0,0,05-11-2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,81,1706,25,0,3,2.6228104799224212,0.9632117683610212
8182,1984,Graduation,Married,23228.0,1,0,05-01-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,42,121,7,1,2,-1.9126293764180244,-0.7825073742695536
10095,1975,PhD,Divorced,74165.0,0,0,01-05-2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,51,1293,19,0,1,2.343791262678497,-1.280347156075598
8475,1973,PhD,Married,157243.0,0,1,01-03-2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,53,1608,22,1,1,4.258477374165689,0.7162007281828687
4370,1966,Graduation,Together,43482.0,2,1,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,60,88,6,3,0,-2.0543546995046436,1.6942811751465574
10573,1953,Graduation,Divorced,62551.0,0,0,18-11-2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,73,421,17,0,3,1.2902504994223045,0.38779280363836466
3712,1959,Graduation,Divorced,52332.0,0,0,28-08-2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,67,259,11,0,3,0.35184342042700695,0.21539758775693868
6637,1988,Graduation,Single,66951.0,0,0,02-11-2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,38,1117,14,0,1,1.7897976942261056,-1.922658334685491
3152,1957,Graduation,Together,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,69,89,6,2,0,-1.6672913824868776,1.61716907364843
5610,1965,Graduation,Together,33456.0,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,36,4,2,0,-2.1252927887392885,0.8572888251626898
6460,1982,Graduation,Married,28718.0,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,57,5,1,2,-1.9853321438701743,-0.7547947430919918
1349,1970,Graduation,Married,50447.0,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,56,148,7,2,0,-1.4083235008644002,0.1044217064805327
1880,1959,PhD,Together,53537.0,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,67,93,6,2,0,-1.1952560024032437,0.9879234772629845
641,1967,Graduation,Single,52074.0,0,1,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,59,119,6,1,0,-0.6304557297285316,0.3618405133234521
8717,1975,PhD,Married,80427.0,0,1,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,51,1835,27,1,1,2.504036997266231,-0.11242304385944721
10314,1948,PhD,Married,83837.0,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,78,1318,24,0,1,2.79990733605902,1.363982904385602
10854,1970,PhD,Married,38853.0,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,45,5,2,0,-1.987810914678669,0.8463066004386788
10492,1959,Graduation,Together,38285.0,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,67,10,3,3,0,-1.6777928149562507,2.2115238501156558
6935,1951,2n Cycle,Married,78497.0,0,0,01-12-2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,75,978,24,0,1,2.7139397037575073,0.7985329018624984
7698,1976,PhD,Married,51650.0,0,1,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,50,191,9,1,2,-0.6240920690060912,-0.1914749076381193
3559,1988,2n Cycle,Married,16248.0,1,0,10-05-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,38,57,6,1,2,-1.8649436164188875,-1.2519073521164608
10562,1946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,80,1033,23,0,1,2.5180060993989892,0.8594806064371437
10796,1984,Master,Married,30477.0,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,42,66,5,1,2,-1.6432099798532807,-1.4847338959461371
2563,1961,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,43,5,0,2,-1.0245835839256168,0.08564230362001483
3518,1983,Graduation,Married,25271.0,1,0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,43,50,4,1,2,-2.307297750271535,-1.1502912578696438
5823,1970,PhD,Single,32303.0,0,1,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,56,39,5,1,2,-1.3270167843061416,-0.07253726521122597
3934,1966,Graduation,Married,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,60,608,16,1,3,0.45122418563092614,0.15995152789960015
6982,1976,Graduation,Married,74068.0,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,50,1581,23,0,1,2.8459912298958927,-1.277492446090055
6431,1964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,68,5,2,0,-1.8082725747186859,0.5751692552754573
9733,1978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,48,80,4,1,2,-1.7379265900700538,-0.7698841281486917
5602,1989,PhD,Together,66973.0,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,37,1282,27,0,1,2.4675762038021847,-1.3652644038717672
7829,1900,2n Cycle,Divorced,36640.0,1,0,26-09-2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,126,65,5,1,0,-0.5912592037008213,5.141844928659087
1324,1988,Graduation,Married,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,91,6,1,2,-1.7526816815651232,-0.9717567019309166
326,1973,Graduation,Married,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,53,315,12,2,0,-0.937375086370364,0.2595844556196049
7224,1977,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,49,31,4,2,0,-2.45242436369327,-0.29430742036398966
6999,1980,Master,Married,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,46,834,22,0,1,1.8784065340867742,-0.9241161651884955
9938,1954,Graduation,Married,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,72,1600,16,0,1,2.7186047808629152,0.8453344546132223
6422,1954,Graduation,Married,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,72,1270,16,0,1,2.5446097723033754,0.31375579419864796
3182,1973,PhD,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,53,263,9,2,0,-1.5859457842755775,0.6326093485157268
7300,1952,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,74,535,16,1,3,0.662788035457774,1.3237737890713166
10424,1968,Graduation,Single,75922.0,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,58,1295,17,0,1,2.4882067247781987,-0.33790371666601204
8727,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,48,1150,26,1,3,1.3558822766005096,-0.30640078969216383
2798,1977,PhD,Together,102160.0,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,49,1240,26,0,1,2.9387461685622083,-0.7673414427238899
1030,1965,PhD,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,38,4,2,0,-1.987974764945886,1.0240725607682344
624,1984,Master,Single,18890.0,0,0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,42,35,3,0,2,-1.5620325306201188,-2.278399236296732
5176,1988,Graduation,Together,29604.0,1,0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,38,53,4,1,2,-2.258392155518308,-1.073214993202968
5552,1963,Master,Divorced,48721.0,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,63,293,11,2,0,-0.9750743621278855,1.0448168045704864
868,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,60,65,5,1,0,-1.1985054409514628,0.6126473543969918
380,1954,Graduation,Divorced,64497.0,0,1,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,72,1804,24,1,3,1.6569744777092799,0.9006002663477969
2677,1956,Graduation,Together,46097.0,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,70,241,10,1,0,-0.28872938439111545,0.5112098287182949
6521,1954,Graduation,Together,77972.0,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,72,1101,19,0,1,2.6088885718953807,0.279522668431619
6927,1968,PhD,Married,44377.0,1,1,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,58,264,11,2,0,-1.4551994501553616,0.8839415319806481
2877,1974,Master,Together,46014.0,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,52,541,16,2,0,-0.7542991717874943,0.04386618955282792
0,1985,Graduation,Married,70951.0,0,0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,41,1198,16,0,1,2.097711711830114,-1.4913808688816248
1584,1977,Graduation,Married,41443.0,1,0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,49,482,14,1,2,-0.7446993274704211,-0.2661468087454131
7264,1978,2n Cycle,Single,52195.0,2,1,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,17,3,3,0,-2.619934956095357,0.13968130834787285
6274,1948,Master,Married,83790.0,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,78,1615,24,0,1,3.2195865697297554,1.358836615790037
1377,1954,Master,Widow,44551.0,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,72,285,10,1,0,-0.7631678301173859,0.7905649659726833
454,1980,Graduation,Together,69508.0,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,46,1135,26,1,3,1.4281809587020649,-0.5558705414185745
1755,1988,2n Cycle,Together,45204.0,1,0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,38,114,6,1,2,-0.7758198366458705,-0.9890696580484459
2075,1969,Graduation,Married,72460.0,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,57,1047,15,0,1,2.070662403358717,-0.47003525871351676
4785,1970,PhD,Together,77622.0,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,56,714,20,2,3,0.944202343688762,0.30370062647262
9076,1980,PhD,Married,30732.0,1,0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,46,185,9,1,2,-1.5635520234420603,-0.890757959344576
7079,1962,Graduation,Divorced,63887.0,0,1,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,64,1245,27,1,3,1.642978730632886,0.5760936337829997
4653,1978,Graduation,Together,42011.0,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,48,189,8,1,2,-1.4014360512609132,-0.6870805360915607
7375,1976,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,50,576,14,1,2,-0.47241108092538797,-0.1048939666262046
709,1952,Graduation,Divorced,51537.0,0,1,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,74,1103,15,1,3,0.24338353929160286,1.0125277808020292
460,1972,PhD,Married,79930.0,0,0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,54,1753,16,0,1,2.682571059345843,-0.5051469108540091
3726,1986,PhD,Together,34320.0,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,40,17,3,1,2,-2.0888953325696544,-1.1346116923789793
6798,1966,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,60,433,14,2,0,-1.070122447687375,0.623918289799794
5341,1962,2n Cycle,Divorced,81975.0,0,1,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,64,1588,13,1,3,1.1524282795661251,0.18415954570879206
1606,1971,Graduation,Together,38590.0,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,55,22,3,1,2,-1.8726515839243862,-0.08212827429086753
9617,1951,Graduation,Single,15033.0,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,75,19,4,0,2,-0.7721011256024798,0.27359849512517076
3233,1965,PhD,Married,62745.0,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,61,1117,26,1,3,1.6015533691734531,0.826272171374913
89,1975,2n Cycle,Married,22212.0,1,0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,51,69,6,1,2,-1.636627860299783,-0.582827547682732
2936,1982,Master,Together,23661.0,1,0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,23,4,1,2,-2.0141647797733144,-1.097420866945239
9449,1958,PhD,Single,79761.0,0,1,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,68,605,18,1,3,1.3290435612861984,0.7892740233667755
7297,1973,Graduation,Single,7500.0,1,0,26-12-2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,53,57,7,1,2,-1.9992630575895791,-0.4506195321472284
11004,1893,2n Cycle,Single,60182.0,0,1,17-05-2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,133,22,3,1,0,-0.11837098754275492,5.0062252970267425
313,1968,Graduation,Widow,73455.0,0,0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,58,2088,21,0,1,3.056255802615573,0.026629023184790036
9940,1958,Graduation,Together,64961.0,0,1,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,68,1009,14,1,3,1.1494622834228125,1.2652152304384492
10735,1971,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,55,26,4,1,2,-2.2579729908111394,-0.04800087245985048
9529,1990,Graduation,Married,73687.0,0,0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,36,1627,21,0,1,2.617798662404996,-2.3289169241109837
6439,1958,Graduation,Married,61074.0,0,1,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,68,1102,24,1,3,1.1367222538051178,0.8169060959117868
7411,1964,PhD,Married,31686.0,1,1,05-06-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,62,17,4,2,0,-2.0039279523075155,0.6564312439152833
2176,1972,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,54,1690,14,1,3,1.3609765284918627,-0.16765747716582746
9265,1953,Graduation,Married,75027.0,0,1,09-01-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,73,1390,19,1,3,1.693775414184271,1.4975757106169476
8867,1988,PhD,Married,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,38,2126,19,0,1,2.6656678213322937,-1.4870272485406493
8932,1969,Master,Together,65176.0,0,1,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,57,1531,21,1,3,1.4506019273729145,0.20179157190876887
10236,1975,Master,Single,31160.0,1,0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,51,64,5,1,2,-1.8771078998956838,-0.4351091506453586
6340,1985,Graduation,Single,29938.0,1,0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,41,26,4,1,2,-1.7532790431177865,-1.2278016220006827
10089,1974,Graduation,Divorced,102692.0,0,0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,52,1112,28,0,1,3.323923422038234,-1.0085061592997013
2227,1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,68,210,9,0,2,-0.617965669481349,0.42900904048149247
10992,1967,Graduation,Together,75702.0,1,1,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,59,1148,21,2,3,0.5490356455008113,1.2321433175801444
5304,1974,PhD,Single,30899.0,1,0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,52,33,4,1,2,-1.6360461503210382,-0.6192400474099078
309,1961,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,65,1101,16,1,3,0.7870787506603009,0.6343943089218929
3406,1964,Graduation,Single,45989.0,0,1,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,62,322,12,1,3,0.031238151841089558,0.7670307463259685
2661,1964,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,62,44,6,2,0,-1.9007471651122405,1.1997117099656927
3153,1957,PhD,Single,40737.0,2,1,08-12-2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,69,17,3,3,0,-2.6372535949313725,1.7455624459671075
10264,1979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,47,31,4,1,2,-2.1307517626328143,-0.800360692385327
1184,1968,PhD,Divorced,69674.0,0,2,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,58,845,22,2,3,0.7357589357140112,0.8380525588346218
4200,1970,Master,Married,44159.0,1,0,17-06-2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,56,275,11,1,2,-0.5021985639077022,0.24071548764657993
9396,1978,PhD,Married,37717.0,1,0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,48,25,3,1,2,-2.125795843644293,-0.8810408378475143
2387,1952,Master,Together,43776.0,1,1,03-02-2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,74,275,11,2,0,-1.330296373128539,1.4195570153607913
6690,1966,Master,Married,38179.0,1,1,14-03-2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,60,90,7,2,0,-1.8085159593479256,0.5764654370847662
1225,1963,Graduation,Married,80124.0,0,0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,63,1495,18,0,1,2.842989696065932,-0.0912957564419269
9703,1970,PhD,Married,38097.0,1,1,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,56,184,7,2,0,-1.7554360748742452,0.6685078711021811
291,1970,Graduation,Married,72940.0,0,0,19-06-2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,56,981,12,0,1,1.8026771249614257,-0.9661022815835811
